	DURATION	NEW_CAR	USED_CAR	FURNITURE	RADIO_TV	EDUCATION	RETRAINING	AMOUNT	INSTALL_RATE	MALE_DIV	MALE_SINGLE	MALE_MAR_or_WID	CO-APPLICANT	GUARANTOR	REAL_ESTATE	PROP_UNKN_NONE	OTHER_INSTALL	RENT	OWN_RES	NUM_CREDITS	NUM_DEPENDENTS	TELEPHONE	FOREIGN	RESPONSE	CHK_ACCT_0	CHK_ACCT_1	CHK_ACCT_3	HISTORY_1	HISTORY_2	HISTORY_3	HISTORY_4	SAV_ACCT_0	SAV_ACCT_1	SAV_ACCT_2	SAV_ACCT_4	EMPLOYMENT_1	EMPLOYMENT_2	EMPLOYMENT_3	EMPLOYMENT_4	PRESENT_RESIDENT_2	PRESENT_RESIDENT_3	PRESENT_RESIDENT_4	AGE_20-30	AGE_30-40	AGE_40-50	JOB_1	JOB_2	JOB_3
680	6	0	0	0	0	1	0	1538	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
681	12	0	0	0	1	0	0	2279	4	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0
682	15	0	0	0	1	0	0	1478	4	0	0	1	0	0	1	0	1	0	1	2	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0
683	24	0	0	0	1	0	0	5103	3	0	0	1	0	0	0	1	0	0	0	3	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0
684	36	0	0	0	0	0	1	9857	1	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
685	60	1	0	0	0	0	0	6527	4	0	1	0	0	0	0	1	0	0	0	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0
686	10	0	0	0	1	0	0	1347	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0
687	36	1	0	0	0	0	0	2862	4	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0
688	9	0	0	0	1	0	0	2753	3	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
689	12	1	0	0	0	0	0	3651	1	0	1	0	0	0	0	0	0	0	1	1	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0
690	15	0	0	1	0	0	0	975	2	1	0	0	0	0	0	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
691	15	0	0	0	0	0	0	2631	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
692	24	0	0	0	1	0	0	2896	2	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
693	6	1	0	0	0	0	0	4716	1	0	1	0	0	0	1	0	0	0	1	2	2	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0
694	24	0	0	0	1	0	0	2284	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
695	6	0	1	0	0	0	0	1236	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0
696	12	0	0	0	1	0	0	1103	4	0	1	0	0	1	1	0	0	0	1	2	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
697	12	1	0	0	0	0	0	926	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
698	18	0	0	0	1	0	0	1800	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
699	15	0	0	0	0	1	0	1905	4	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1
700	12	0	0	1	0	0	0	1123	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0
701	48	0	1	0	0	0	0	6331	4	0	1	0	0	0	0	1	0	0	0	2	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
702	24	0	0	0	1	0	0	1377	4	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
703	30	0	0	0	0	0	1	2503	4	0	1	0	0	0	0	0	1	0	1	2	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
704	27	0	0	0	0	0	1	2528	4	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
705	15	1	0	0	0	0	0	5324	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0
706	48	1	0	0	0	0	0	6560	3	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
707	12	0	0	1	0	0	0	2969	4	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0
708	9	0	0	0	1	0	0	1206	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
709	9	0	0	0	1	0	0	2118	2	0	1	0	0	0	1	0	0	0	1	1	2	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
710	18	0	0	0	1	0	0	629	4	0	1	0	0	0	0	0	1	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1
711	6	0	0	0	0	1	0	1198	4	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
712	21	0	1	0	0	0	0	2476	4	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1
713	9	0	0	0	1	0	0	1138	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
714	60	1	0	0	0	0	0	14027	4	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1
715	30	0	1	0	0	0	0	7596	1	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
716	30	0	0	0	1	0	0	3077	3	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0
717	18	0	0	0	1	0	0	1505	4	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
718	24	0	0	0	1	0	0	3148	3	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0
719	20	0	1	0	0	0	0	6148	3	0	0	1	0	0	0	0	1	0	1	2	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
720	9	0	0	0	1	0	0	1337	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1
721	6	0	0	0	0	1	0	433	4	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
722	12	1	0	0	0	0	0	1228	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
723	9	0	0	0	1	0	0	790	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0
724	27	1	0	0	0	0	0	2570	3	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
725	6	1	0	0	0	0	0	250	2	0	0	0	0	0	1	0	1	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0
726	15	0	0	0	1	0	0	1316	2	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0
727	18	0	0	0	1	0	0	1882	4	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
728	48	0	0	0	0	0	1	6416	4	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
729	24	0	0	0	0	0	1	1275	2	1	0	0	0	0	1	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
730	24	0	0	0	1	0	0	6403	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0
731	24	0	0	0	1	0	0	1987	2	0	1	0	0	0	1	0	0	1	0	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
732	8	0	0	0	1	0	0	760	4	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0
733	24	0	1	0	0	0	0	2603	2	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
734	4	1	0	0	0	0	0	3380	1	0	0	0	0	0	1	0	0	0	1	1	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
735	36	0	0	0	0	0	0	3990	3	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0
736	24	0	1	0	0	0	0	11560	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1
737	18	1	0	0	0	0	0	4380	3	0	1	0	0	0	0	0	0	0	1	1	2	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0
738	6	1	0	0	0	0	0	6761	1	0	1	0	0	0	0	1	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1
739	30	0	0	0	0	0	1	4280	4	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
740	24	1	0	0	0	0	0	2325	2	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
741	10	0	0	0	1	0	0	1048	4	0	1	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
742	21	0	0	0	1	0	0	3160	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
743	24	0	0	1	0	0	0	2483	4	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0
744	39	0	0	1	0	0	0	14179	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1
745	13	0	0	0	0	0	1	1797	3	0	1	0	0	0	0	0	1	0	1	2	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
746	15	1	0	0	0	0	0	2511	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
747	12	1	0	0	0	0	0	1274	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
748	21	0	1	0	0	0	0	5248	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0
749	15	0	1	0	0	0	0	3029	2	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0
750	6	0	0	1	0	0	0	428	2	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
751	18	1	0	0	0	0	0	976	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0
752	12	0	0	0	0	0	1	841	2	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0
753	30	0	0	0	1	0	0	5771	4	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
754	12	0	0	0	0	0	0	1555	4	0	1	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
755	24	1	0	0	0	0	0	1285	4	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0
756	6	1	0	0	0	0	0	1299	1	0	1	0	0	0	1	0	0	0	1	3	2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
757	15	0	0	0	1	0	0	1271	3	0	1	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0
758	24	1	0	0	0	0	0	1393	2	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
759	12	1	0	0	0	0	0	691	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0
760	15	1	0	0	0	0	0	5045	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
761	18	0	0	1	0	0	0	2124	4	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
762	12	0	0	0	1	0	0	2214	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0
763	21	1	0	0	0	0	0	12680	4	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1
764	24	1	0	0	0	0	0	2463	4	0	0	1	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
765	12	0	0	0	1	0	0	1155	3	0	0	1	0	1	1	0	1	0	1	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0
766	30	0	0	1	0	0	0	3108	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0
767	10	0	1	0	0	0	0	2901	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0
768	12	0	0	1	0	0	0	3617	1	0	1	0	0	0	0	0	0	1	0	3	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
769	12	0	0	0	1	0	0	1655	2	0	1	0	0	0	1	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
770	24	0	1	0	0	0	0	2812	2	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0
771	36	0	0	0	0	1	0	8065	3	0	0	0	0	0	0	1	0	0	1	2	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1
772	21	0	1	0	0	0	0	3275	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1
773	24	0	0	0	1	0	0	2223	4	0	1	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
774	12	1	0	0	0	0	0	1480	2	0	1	0	0	0	0	1	1	0	0	3	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
775	24	1	0	0	0	0	0	1371	4	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0
776	36	1	0	0	0	0	0	3535	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0
777	18	0	0	0	1	0	0	3509	4	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
778	36	0	1	0	0	0	0	5711	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1
779	18	0	0	0	0	0	0	3872	2	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
780	39	0	0	0	1	0	0	4933	2	0	1	0	0	1	1	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
781	24	1	0	0	0	0	0	1940	4	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
782	12	0	0	0	0	0	0	1410	2	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
783	12	1	0	0	0	0	0	836	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0
784	20	0	1	0	0	0	0	6468	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
785	18	0	0	0	0	0	1	1941	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
786	22	0	0	0	1	0	0	2675	3	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0
787	48	0	1	0	0	0	0	2751	4	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0
788	48	0	0	0	0	1	0	6224	4	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
789	40	0	0	0	0	1	0	5998	4	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
790	21	0	0	0	0	0	1	1188	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
791	24	0	1	0	0	0	0	6313	3	0	1	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1
792	6	0	0	1	0	0	0	1221	1	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
793	24	0	0	1	0	0	0	2892	3	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
794	24	0	0	1	0	0	0	3062	4	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0
795	9	0	0	1	0	0	0	2301	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
796	18	0	1	0	0	0	0	7511	1	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
797	12	0	0	1	0	0	0	1258	2	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0
798	24	1	0	0	0	0	0	717	4	0	0	1	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
799	9	1	0	0	0	0	0	1549	4	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
800	24	0	0	0	0	1	0	1597	4	0	1	0	0	0	0	1	0	0	0	2	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
801	18	0	0	0	1	0	0	1795	3	0	0	0	0	1	1	0	1	1	0	2	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
802	20	0	0	1	0	0	0	4272	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
803	12	0	0	0	1	0	0	976	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
804	12	1	0	0	0	0	0	7472	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
805	36	1	0	0	0	0	0	9271	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
806	6	0	0	0	1	0	0	590	3	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0
807	12	0	0	0	1	0	0	930	4	0	1	0	0	0	1	0	0	0	1	4	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
808	42	0	1	0	0	0	0	9283	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
809	15	1	0	0	0	0	0	1778	2	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
810	8	0	0	0	0	0	1	907	3	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
811	6	0	0	0	1	0	0	484	3	0	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0
812	36	0	1	0	0	0	0	9629	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
813	48	0	0	0	0	0	0	3051	3	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
814	48	1	0	0	0	0	0	3931	4	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0
815	36	1	0	0	0	0	0	7432	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
816	6	0	0	0	0	0	0	1338	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0
